id,cps19_age,cps19_gender,cps19_interest_gen_1
21367,39,1,3
21368,54,1,10
21369,52,1,10
21370,29,1,7
21371,67,2,NA
21372,58,2,10
21373,25,2,3
21374,30,2,4
21375,46,1,9
21376,73,1,8
21377,33,1,7
21378,50,1,9
21379,63,1,8
21380,49,2,4
21381,57,1,7
21382,37,2,3
21383,27,2,2
21384,62,2,7
21385,85,2,8
21386,67,1,9
21387,42,1,5
21388,34,2,1
21389,33,1,3
21390,60,2,7
21391,50,2,NA
21392,71,1,8
21393,58,1,7
21394,18,2,9
21395,39,2,6
21396,39,2,7
21397,30,2,6
21398,21,3,8
21399,46,2,1
21400,62,2,10
21401,71,1,8
21402,53,2,2
21403,62,2,6
21404,29,2,5
21405,49,1,9
21406,41,1,1
21407,47,2,2
21408,62,1,8
21409,49,1,10
21410,65,1,9
21411,45,1,8
21412,27,2,5
21413,45,2,NA
21414,35,2,6
21415,72,1,9
21416,60,1,7
21417,26,2,4
21418,51,2,6
21419,54,2,7
21420,79,1,9
21421,47,1,4
21422,37,2,NA
21423,63,1,4
21424,59,1,9
21425,30,1,6
21426,60,1,7
21427,45,1,3
21428,27,2,2
21429,62,2,10
21430,43,2,3
21431,64,1,8
21432,71,2,7
21433,35,2,7
21434,35,1,8
21435,58,2,7
21436,52,1,7
21437,19,2,8
21438,59,2,NA
21439,74,1,8
21440,63,1,2
21441,64,1,7
21442,45,1,8
21443,42,2,8
21444,59,1,7
21445,61,2,3
21446,72,1,10
21447,38,1,8
21448,56,1,8
21449,63,1,10
21450,28,1,2
21451,67,2,NA
21452,19,1,6
21453,54,2,9
21454,34,1,4
21455,32,1,2
21456,78,1,9
21457,39,1,10
21458,36,1,3
21459,73,2,8
21460,67,2,3
21461,24,1,6
21462,46,2,4
21463,70,1,7
21464,60,2,3
21465,60,2,2
21466,41,2,3
21467,31,1,5
21468,61,1,8
21469,65,2,8
21470,58,1,4
21471,46,2,NA
21472,58,1,3
21473,59,1,7
21474,67,1,8
21475,52,2,2
21476,64,2,7
21477,69,1,3
21478,65,1,8
21479,46,2,6
21480,42,2,7
21481,58,1,5
21482,73,1,6
21483,64,1,6
21484,64,2,8
21485,75,2,7
21486,69,2,6
21487,40,2,NA
21488,64,2,9
21489,69,2,NA
21490,72,2,7
21491,32,1,4
21492,59,1,8
21493,38,2,NA
21494,55,2,7
21495,37,2,6
21496,64,2,6
21497,51,1,9
21498,37,2,7
21499,48,2,1
21500,63,2,NA
21501,51,2,6
21502,62,1,3
21503,65,2,8
21504,61,2,6
21505,71,1,NA
21506,61,1,10
21507,68,2,9
21508,69,2,7
21509,54,1,9
21510,58,2,7
21511,71,2,8
21512,60,2,NA
21513,63,1,7
21514,39,3,10
21515,42,2,NA
21516,99,1,9
21517,57,1,4
21518,50,2,7
21519,67,1,8
21520,58,1,2
21521,57,2,7
21522,42,2,4
21523,65,2,8
21524,56,1,8
21525,55,2,7
21526,28,2,8
21527,58,1,9
21528,32,2,6
21529,72,1,8
21530,64,2,2
21531,48,1,10
21532,64,2,6
21533,58,2,8
21534,48,1,8
21535,61,1,4
21536,56,1,6
21537,76,1,3
21538,34,2,2
21539,64,1,6
21540,31,2,10
21541,38,2,4
21542,58,2,6
21543,61,2,NA
21544,35,2,7
21545,75,1,9
21546,67,2,7
21547,65,2,6
21548,57,1,4
21549,60,1,6
21550,64,2,7
21551,37,1,5
21552,35,2,4
21553,53,2,6
21554,77,2,NA
21555,69,1,9
21556,75,1,8
21557,27,1,5
21558,20,1,10
21559,22,2,10
21560,73,2,8
21561,25,2,7
21562,41,2,NA
21563,55,1,7
21564,53,2,6
21565,26,2,NA
21566,67,1,8
21567,53,2,7
21568,68,2,7
21569,62,2,7
21570,77,2,6
21571,52,2,8
21572,57,1,3
21573,71,2,7
21574,38,2,10
21575,74,2,7
21576,44,2,7
21577,59,2,7
21578,62,2,6
21579,54,2,6
21580,57,2,6
21581,69,2,6
21582,60,2,8
21583,44,2,3
21584,58,2,2
21585,41,2,7
21586,64,2,6
21587,32,1,6
21588,23,2,7
21589,66,2,7
21590,52,2,5
21591,70,2,2
21592,43,2,9
21593,38,1,7
21594,55,2,4
21595,51,2,2
21596,45,2,9
21597,66,1,7
21598,39,1,2
21599,67,1,9
21600,52,2,5
21601,68,2,8
21602,28,2,6
21603,57,1,NA
21604,71,2,9
21605,39,2,6
21606,69,2,7
21607,37,2,7
21608,62,1,8
21609,36,1,10
21610,49,1,7
21611,71,2,7
21612,67,2,9
21613,51,2,5
21614,39,2,3
21615,31,2,4
21616,74,1,8
21617,32,2,5
21618,80,1,7
21619,65,2,10
21620,70,1,10
21621,36,2,9
21622,39,1,6
21623,75,2,NA
21624,54,2,7
21625,54,2,7
21626,64,2,10
21627,80,1,6
21628,47,2,NA
21629,40,2,7
21630,65,1,9
21631,34,2,6
21632,49,2,0
21633,56,1,7
21634,48,2,2
21635,72,2,7
21636,38,2,6
21637,70,2,4
21638,47,2,8
21639,36,2,10
21640,48,2,NA
21641,78,2,8
21642,77,2,8
21643,19,1,0
21644,59,1,8
21645,36,2,4
21646,40,1,3
21647,39,2,6
21648,61,2,7
21649,66,1,8
21650,68,1,NA
21651,69,2,8
21652,34,2,7
21653,54,1,5
21654,47,2,3
21655,49,2,5
21656,73,1,NA
21657,74,2,7
21658,67,2,6
21659,33,2,7
21660,29,2,5
21661,55,2,6
21662,39,1,10
21663,53,2,8
21664,35,2,8
21665,45,2,6
21666,42,2,3
21667,37,2,NA
21668,52,2,8
21669,33,1,1
21670,47,1,7
21671,68,1,3
21672,44,2,7
21673,49,2,7
21674,35,2,5
21675,54,2,9
21676,75,2,10
21677,43,2,NA
21678,66,1,9
21679,34,2,3
21680,38,2,3
21681,26,2,6
21682,71,1,3
21683,65,1,7
21684,34,2,0
21685,30,2,NA
21686,42,2,2
21687,47,2,3
21688,20,1,10
21689,47,1,6
21690,22,2,2
21691,41,2,8
21692,33,2,8
21693,27,2,5
21694,63,1,9
21695,66,2,7
21696,24,2,8
21697,35,2,3
21698,63,1,6
21699,23,2,7
21700,44,2,7
21701,57,1,6
21702,55,2,6
21703,25,2,4
21704,55,2,9
21705,29,1,7
21706,71,2,6
21707,23,2,9
21708,41,2,7
21709,51,2,7
21710,21,2,4
21711,30,2,NA
21712,80,1,10
21713,71,2,6
21714,72,1,8
21715,55,2,7
21716,42,2,3
21717,60,2,3
21718,46,1,8
21719,38,1,10
21720,53,2,7
21721,64,2,4
21722,38,1,8
21723,38,1,4
21724,45,2,9
21725,28,2,6
21726,36,2,6
21727,61,2,7
21728,68,2,7
21729,49,2,1
21730,24,1,3
21731,71,1,10
21732,37,1,7
21733,55,1,3
21734,37,1,4
21735,66,1,9
21736,48,2,9
21737,40,2,3
21738,56,2,6
21739,43,2,1
21740,32,2,6
21741,27,2,7
21742,29,2,1
21743,62,1,8
21744,36,2,0
21745,51,2,7
21746,46,2,7
21747,47,2,NA
21748,62,2,6
21749,29,2,NA
21750,53,2,4
21751,73,1,8
21752,37,2,NA
21753,44,2,3
21754,41,2,2
21755,30,2,6
21756,31,2,7
21757,64,2,7
21758,28,2,7
21759,77,2,9
21760,36,2,8
21761,60,1,2
21762,67,1,3
21763,20,2,4
21764,41,1,2
21765,26,1,6
21766,41,1,9
21767,70,1,10
21768,32,2,7
21769,56,2,7
21770,32,2,6
21771,19,2,3
21772,29,1,8
21773,61,2,9
21774,20,1,8
21775,34,1,9
21776,19,2,2
21777,24,2,8
21778,77,1,10
21779,66,2,2
21780,31,2,6
21781,66,1,9
21782,30,2,6
21783,51,1,5
21784,51,2,7
21785,59,1,8
21786,59,1,7
21787,66,2,NA
21788,62,2,8
21789,99,1,9
21790,28,1,7
21791,64,1,6
21792,41,1,7
21793,46,1,10
21794,36,3,10
21795,59,1,8
21796,77,1,9
21797,62,2,5
21798,47,2,4
21799,34,2,6
21800,55,2,9
21801,43,2,7
21802,30,2,6
21803,30,2,4
21804,47,1,6
21805,57,2,5
21806,66,2,6
21807,48,1,6
21808,71,2,4
21809,53,2,7
21810,61,1,6
21811,54,2,8
21812,60,2,5
21813,28,2,2
21814,53,2,5
21815,68,2,8
21816,59,1,NA
21817,86,1,8
21818,66,2,8
21819,62,2,9
21820,97,3,10
21821,56,1,7
21822,34,2,6
21823,49,1,7
21824,18,1,2
21825,64,1,9
21826,54,2,5
21827,18,2,2
21828,33,1,6
21829,29,2,9
21830,48,2,4
21831,41,1,2
21832,66,2,8
21833,40,2,3
21834,65,1,6
21835,42,1,8
21836,26,2,6
21837,55,2,9
21838,66,1,4
21839,27,2,2
21840,73,1,6
21841,44,2,10
21842,28,2,4
21843,37,1,3
21844,69,2,7
21845,76,2,9
21846,37,2,9
21847,38,1,2
21848,41,1,4
21849,26,2,3
21850,55,2,8
21851,73,2,7
21852,54,1,2
21853,66,2,NA
21854,30,2,6
21855,58,2,6
21856,63,1,9
21857,46,2,7
21858,67,2,9
21859,60,2,8
21860,28,1,7
21861,40,2,4
21862,56,2,9
21863,44,2,4
21864,46,1,7
21865,61,2,10
21866,18,2,5
21867,57,2,8
21868,36,2,7
21869,35,1,NA
21870,50,2,3
21871,68,1,8
21872,68,2,4
21873,31,1,6
21874,58,2,3
21875,36,2,1
21876,47,2,6
21877,26,2,8
21878,43,2,8
21879,30,2,4
21880,41,1,8
21881,26,2,7
21882,38,2,1
21883,19,2,8
21884,22,2,7
21885,52,1,8
21886,73,2,7
21887,47,1,3
21888,61,2,10
21889,27,2,1
21890,82,1,8
21891,39,1,9
21892,52,2,6
21893,41,1,8
21894,64,2,6
21895,68,1,10
21896,42,2,6
21897,21,2,4
21898,19,2,8
21899,20,2,8
21900,32,2,6
21901,47,1,10
21902,64,2,8
21903,38,1,8
21904,47,2,3
21905,72,2,6
21906,33,2,2
21907,34,2,10
21908,42,1,8
21909,64,2,0
21910,37,1,NA
21911,63,2,10
21912,31,2,5
21913,37,2,5
21914,39,1,7
21915,30,2,NA
21916,42,2,8
21917,63,2,4
21918,57,2,8
21919,38,2,5
21920,61,2,9
21921,70,2,2
21922,60,2,7
21923,32,2,2
21924,37,1,10
21925,32,2,8
21926,57,2,NA
21927,57,2,8
21928,57,2,8
21929,71,2,7
21930,67,1,9
21931,57,1,10
21932,72,2,7
21933,37,2,10
21934,26,2,3
21935,74,2,10
21936,65,2,8
21937,32,2,0
21938,24,2,8
21939,71,2,9
21940,23,1,2
21941,20,1,6
21942,61,1,8
21943,66,1,10
21944,52,2,7
21945,64,1,5
21946,67,2,6
21947,42,2,8
21948,67,1,2
21949,46,1,6
21950,63,2,1
21951,66,2,6
21952,57,1,3
21953,53,2,6
21954,27,2,2
21955,80,1,6
21956,51,2,4
21957,72,1,6
21958,49,2,6
21959,52,2,10
21960,45,2,7
21961,37,2,3
21962,32,2,3
21963,60,2,9
21964,63,1,1
21965,35,2,0
21966,29,2,7
21967,36,2,4
21968,69,2,7
21969,46,2,4
21970,57,1,9
21971,44,1,6
21972,44,2,6
21973,33,2,5
21974,54,2,7
21975,70,1,8
21976,18,2,6
21977,34,2,7
21978,70,2,7
21979,67,2,7
21980,52,2,NA
21981,25,2,8
21982,49,2,3
21983,40,1,8
21984,38,2,6
21985,59,2,2
21986,64,2,6
21987,19,2,7
21988,46,1,10
21989,40,1,6
21990,70,1,7
21991,45,2,7
21992,70,2,4
21993,48,2,8
21994,54,2,7
21995,27,1,7
21996,27,2,5
21997,46,1,8
21998,42,2,7
21999,52,2,9
22000,36,1,10
22001,56,2,9
22002,75,2,10
22003,63,1,5
22004,55,2,7
22005,58,2,5
22006,27,2,6
22007,57,2,7
22008,68,1,10
22009,77,1,9
22010,63,2,10
22011,50,2,4
22012,34,1,3
22013,63,2,8
22014,51,1,8
22015,28,2,2
22016,23,1,8
22017,18,2,4
22018,78,1,9
22019,71,2,7
22020,32,1,9
22021,40,1,7
22022,61,2,7
22023,37,2,10
22024,48,1,8
22025,53,2,6
22026,38,3,8
22027,39,2,2
22028,28,1,7
22029,47,2,7
22030,61,2,9
22031,75,1,9
22032,67,2,10
22033,19,1,8
22034,99,1,9
22035,70,2,4
22036,54,1,8
22037,55,1,6
22038,36,2,2
22039,37,2,7
22040,39,2,7
22041,42,2,NA
22042,42,2,4
22043,57,1,8
22044,67,1,10
22045,51,1,8
22046,41,2,1
22047,71,2,7
22048,21,2,8
22049,39,2,7
22050,83,2,6
22051,19,2,7
22052,44,2,NA
22053,60,2,3
22054,61,2,8
22055,21,2,1
22056,50,1,9
22057,68,2,8
22058,61,2,6
22059,51,1,8
22060,64,1,8
22061,69,1,7
22062,28,1,8
22063,41,2,5
22064,29,2,6
22065,21,2,4
22066,54,1,9
22067,40,2,2
22068,60,2,7
22069,72,1,6
22070,67,1,8
22071,60,2,6
22072,30,2,7
22073,20,2,3
22074,64,1,9
22075,33,2,0
22076,30,2,9
22077,42,2,2
22078,73,2,8
22079,62,1,8
22080,61,2,7
22081,54,2,NA
22082,68,2,10
22083,41,1,10
22084,18,2,10
22085,33,2,5
22086,75,1,8
22087,70,1,NA
22088,19,2,8
22089,26,2,3
22090,31,1,7
22091,44,1,8
22092,75,2,5
22093,31,2,4
22094,33,2,7
22095,78,1,10
22096,20,1,4
22097,64,1,6
22098,42,2,NA
22099,37,2,1
22100,98,2,9
22101,29,1,7
22102,53,2,NA
22103,42,1,5
22104,73,2,10
22105,70,1,10
22106,20,2,2
22107,72,2,10
22108,71,2,4
22109,30,2,NA
22110,21,1,5
22111,74,2,NA
22112,66,1,6
22113,49,1,2
22114,28,3,3
22115,25,1,7
22116,29,3,7
22117,18,2,5
22118,54,2,8
22119,37,2,7
22120,64,1,6
22121,58,1,10
22122,52,2,4
22123,67,2,2
22124,49,1,8
22125,20,2,NA
22126,43,2,3
22127,56,2,7
22128,66,1,10
22129,62,1,8
22130,63,2,6
22131,24,2,7
22132,35,2,7
22133,24,2,NA
22134,51,2,NA
22135,42,3,0
22136,75,2,10
22137,46,2,6
22138,45,2,8
22139,63,2,10
22140,64,1,0
22141,56,2,6
22142,24,2,4
22143,36,2,7
22144,37,1,9
22145,67,2,1
22146,82,2,10
22147,58,2,8
22148,36,2,2
22149,36,1,6
22150,29,2,NA
22151,36,2,3
22152,35,2,4
22153,51,2,1
22154,20,1,7
22155,37,2,6
22156,51,1,1
22157,24,2,3
22158,36,2,2
22159,20,2,4
22160,58,2,8
22161,41,2,3
22162,21,2,4
22163,22,2,2
22164,29,2,5
22165,29,2,2
22166,32,2,4
22167,33,1,10
22168,23,2,0
22169,22,2,7
22170,44,1,4
22171,32,2,7
22172,57,1,3
22173,49,2,7
22174,40,1,NA
22175,59,2,6
22176,51,2,6
22177,41,2,7
22178,29,2,6
22179,66,3,6
22180,66,2,3
22181,34,2,8
22182,50,2,8
22183,43,1,10
22184,62,2,7
22185,69,1,9
22186,24,2,2
22187,45,2,6
22188,69,2,6
22189,68,2,4
22190,49,2,10
22191,67,1,6
22192,37,2,5
22193,58,2,7
22194,55,2,9
22195,32,2,6
22196,36,2,7
22197,55,2,8
22198,53,2,7
22199,44,1,3
22200,39,1,8
22201,53,2,6
22202,70,2,10
22203,54,1,7
22204,54,2,7
22205,56,2,3
22206,65,1,5
22207,31,1,7
22208,62,1,7
22209,35,1,6
22210,45,1,2
22211,45,1,8
22212,36,1,8
22213,60,2,7
22214,31,2,5
22215,70,2,3
22216,47,1,8
22217,56,1,5
22218,75,1,7
22219,45,2,8
22220,23,2,4
22221,57,2,6
22222,37,2,3
22223,21,2,NA
22224,29,2,5
22225,62,2,NA
22226,65,2,8
22227,53,2,10
22228,67,2,8
22229,31,1,4
22230,56,2,10
22231,43,2,3
22232,53,1,8
22233,25,3,6
22234,56,2,8
22235,59,2,NA
22236,36,2,3
22237,54,2,7
22238,29,3,4
22239,28,2,6
22240,30,1,NA
22241,67,2,8
22242,23,1,7
22243,70,2,8
22244,63,2,4
22245,38,2,7
22246,24,2,0
22247,80,2,8
22248,63,2,3
22249,31,1,7
22250,33,1,8
22251,37,2,4
22252,57,1,2
22253,76,1,8
22254,49,2,5
22255,72,2,3
22256,41,2,6
22257,36,1,NA
22258,69,1,7
22259,19,2,8
22260,37,1,5
22261,59,1,10
22262,72,1,7
22263,49,2,6
22264,26,1,10
22265,97,2,10
22266,30,2,7
22267,28,2,7
22268,29,1,6
22269,49,1,7
22270,55,2,6
22271,40,2,NA
22272,45,2,8
22273,54,1,7
22274,62,1,NA
22275,43,2,0
22276,37,2,4
22277,54,1,8
22278,49,2,4
22279,32,2,5
22280,49,1,6
22281,69,1,2
22282,33,1,7
22283,19,2,7
22284,68,2,6
22285,51,2,7
22286,51,2,3
22287,67,1,8
22288,40,2,NA
22289,26,1,7
22290,33,1,10
22291,48,1,9
22292,34,1,5
22293,28,2,7
22294,69,2,2
22295,21,2,3
22296,47,2,9
22297,63,2,5
22298,32,1,8
22299,21,2,8
22300,57,2,8
22301,44,1,9
22302,64,2,3
22303,63,1,9
22304,42,2,8
22305,77,2,7
22306,54,1,8
22307,63,1,1
22308,30,2,7
22309,49,1,7
22310,47,1,NA
22311,19,1,6
22312,79,1,10
22313,43,1,7
22314,34,1,1
22315,65,2,10
22316,60,2,7
22317,65,1,10
22318,64,2,3
22319,44,2,7
22320,67,2,NA
22321,19,1,6
22322,32,1,3
22323,42,1,6
22324,40,1,10
22325,76,2,10
22326,70,2,8
22327,35,1,1
22328,66,2,9
22329,51,1,7
22330,48,2,6
22331,48,1,8
22332,56,1,7
22333,70,2,4
22334,64,1,10
22335,68,2,8
22336,63,2,7
22337,34,2,6
22338,50,2,7
22339,36,2,6
22340,48,2,0
22341,48,2,4
22342,62,2,9
22343,67,2,NA
22344,51,2,7
22345,68,2,7
22346,74,2,7
22347,64,1,2
22348,47,1,9
22349,45,2,8
22350,71,1,8
22351,62,2,5
22352,74,2,5
22353,42,2,10
22354,57,1,8
22355,56,2,8
22356,60,2,6
22357,47,2,3
22358,43,2,9
22359,66,1,NA
22360,64,2,8
22361,68,1,3
22362,61,1,2
22363,52,2,6
22364,32,1,3
22365,69,1,10
22366,33,1,10
22367,30,1,10
22368,30,1,10
22369,66,1,NA
22370,38,1,10
22371,62,2,NA
22372,46,1,8
22373,31,2,6
22374,66,2,10
22375,22,2,4
22376,49,1,9
22377,64,1,2
22378,36,1,5
22379,58,2,NA
22380,69,2,3
22381,70,2,8
22382,36,2,NA
22383,60,1,4
22384,56,1,8
22385,61,2,9
22386,22,1,3
22387,69,1,3
22388,43,1,6
22389,21,2,8
22390,60,2,6
22391,62,2,10
22392,54,1,7
22393,67,1,6
22394,34,2,8
22395,25,2,6
22396,76,2,7
22397,39,1,8
22398,38,2,7
22399,37,1,10
22400,53,1,7
22401,45,1,7
22402,72,1,8
22403,60,1,6
22404,56,2,0
22405,44,2,3
22406,78,2,6
22407,51,2,NA
22408,60,2,6
22409,53,2,4
22410,51,2,4
22411,36,1,8
22412,74,1,9
22413,74,2,6
22414,58,2,6
22415,45,2,1
22416,59,2,8
22417,54,2,7
22418,58,2,6
22419,41,1,8
22420,25,1,10
22421,62,1,6
22422,74,1,8
22423,60,1,6
22424,56,1,4
22425,56,1,8
22426,57,2,5
22427,48,1,8
22428,62,1,8
22429,40,1,7
22430,89,2,NA
22431,45,2,9
22432,43,1,3
22433,39,1,7
22434,45,1,NA
22435,64,2,7
22436,46,1,7
22437,75,2,10
22438,71,2,NA
22439,32,1,10
22440,71,2,7
22441,65,1,8
22442,32,2,7
22443,51,1,6
22444,37,2,3
22445,29,2,3
22446,77,1,9
22447,36,1,10
22448,67,2,7
22449,61,1,4
22450,49,2,7
22451,43,1,8
22452,66,2,8
22453,62,1,4
22454,37,1,7
22455,43,1,8
22456,68,1,NA
22457,25,1,8
22458,45,2,10
22459,33,2,4
22460,56,1,5
22461,70,1,10
22462,63,2,8
22463,66,2,NA
22464,50,1,7
22465,39,2,7
22466,32,2,8
22467,62,2,2
22468,35,2,7
22469,51,2,4
22470,26,2,3
22471,31,2,5
22472,59,2,6
22473,68,2,7
22474,50,1,8
22475,41,1,7
22476,40,3,7
22477,37,2,NA
22478,37,1,10
22479,35,1,7
22480,35,2,8
22481,51,1,6
22482,53,1,5
22483,48,1,5
22484,27,1,NA
22485,54,2,7
22486,56,1,7
22487,49,2,2
22488,80,2,9
22489,38,1,4
22490,47,2,5
22491,75,1,8
22492,51,1,NA
22493,44,1,8
22494,37,2,3
22495,42,2,NA
22496,69,3,NA
22497,68,1,8
22498,26,2,NA
22499,32,2,2
22500,81,1,7
22501,58,2,NA
22502,52,1,2
22503,48,2,7
22504,30,2,6
22505,64,2,NA
22506,35,1,5
22507,37,2,6
22508,72,1,10
22509,39,2,6
22510,46,2,7
22511,49,2,6
22512,49,1,9
22513,43,1,1
22514,54,1,2
22515,37,2,7
22516,60,1,9
22517,33,2,4
22518,28,2,3
22519,61,2,10
22520,49,2,8
22521,55,1,7
22522,70,2,8
22523,25,2,0
22524,70,1,9
22525,41,1,4
22526,38,1,7
22527,64,1,4
22528,22,2,7
22529,18,1,6
22530,52,2,4
22531,32,1,8
22532,28,2,2
22533,44,1,7
22534,68,1,8
22535,51,2,NA
22536,21,2,2
22537,64,1,9
22538,35,2,7
22539,45,2,NA
22540,35,2,NA
22541,27,2,9
22542,65,2,7
22543,65,1,5
22544,72,1,8
22545,55,2,4
22546,35,1,6
22547,28,1,2
22548,57,2,8
22549,33,2,NA
22550,25,1,6
22551,38,1,2
22552,39,1,NA
22553,56,1,5
22554,38,2,NA
22555,41,1,6
22556,26,2,6
22557,33,2,7
22558,25,2,7
22559,36,2,2
22560,25,2,8
22561,21,1,9
22562,59,1,10
22563,41,2,10
22564,62,1,7
22565,42,2,NA
22566,62,1,8
22567,47,2,3
22568,21,1,10
22569,73,1,3
22570,33,1,1
22571,29,2,10
22572,68,2,6
22573,22,2,5
22574,62,1,10
22575,36,2,6
22576,55,2,7
22577,46,2,2
22578,36,1,8
22579,35,1,10
22580,45,2,6
22581,26,2,6
22582,48,2,8
22583,55,2,9
22584,28,2,8
22585,61,2,10
22586,32,2,8
22587,45,1,4
22588,18,2,8
22589,28,2,5
22590,55,2,9
22591,43,2,NA
22592,55,2,NA
22593,50,1,7
22594,34,2,7
22595,32,2,3
22596,44,2,7
22597,73,1,2
22598,51,2,2
22599,28,1,4
22600,25,2,7
22601,29,1,6
22602,60,2,3
22603,62,1,3
22604,49,1,9
22605,53,2,7
22606,81,1,7
22607,52,2,9
22608,70,2,3
22609,33,2,7
22610,65,1,8
22611,32,2,2
22612,57,2,8
22613,36,2,3
22614,60,2,7
22615,60,2,NA
22616,29,2,6
22617,68,2,1
22618,27,1,8
22619,40,2,8
22620,79,2,9
22621,30,2,7
22622,54,2,9
22623,24,2,10
22624,22,3,4
22625,24,2,7
22626,31,1,6
22627,36,2,7
22628,46,2,10
22629,36,2,8
22630,26,2,6
22631,20,2,6
22632,71,1,6
22633,52,2,9
22634,53,2,NA
22635,50,1,10
22636,71,1,3
22637,52,1,8
22638,43,1,8
22639,35,2,10
22640,32,2,1
22641,53,2,10
22642,31,2,9
22643,37,1,9
22644,47,2,8
22645,30,1,5
22646,43,1,8
22647,59,2,8
22648,26,2,8
22649,22,1,8
22650,40,2,7
22651,51,2,8
22652,47,1,7
22653,18,1,9
22654,42,2,6
22655,34,2,7
22656,61,1,9
22657,52,1,6
22658,54,1,6
22659,64,1,8
22660,32,2,9
22661,41,1,8
22662,63,1,10
22663,33,2,6
22664,39,2,1
22665,45,2,6
22666,40,2,8
22667,74,2,8
22668,28,1,3
22669,18,3,4
22670,35,2,9
22671,35,1,6
22672,53,1,5
22673,23,2,7
22674,36,2,6
22675,62,2,8
22676,56,1,9
22677,26,2,5
22678,49,1,5
22679,39,2,9
22680,41,1,6
22681,81,1,7
22682,62,1,6
22683,67,2,10
22684,53,1,8
22685,56,1,10
22686,42,2,10
22687,24,2,7
22688,35,2,7
22689,67,2,3
22690,53,2,NA
22691,66,1,2
22692,24,2,6
22693,76,2,8
22694,33,2,6
22695,40,2,8
22696,35,2,4
22697,20,1,4
22698,37,1,9
22699,37,2,5
22700,38,1,8
22701,30,2,8
22702,18,2,1
22703,56,2,10
22704,42,1,8
22705,45,1,9
22706,45,1,4
22707,41,1,10
22708,74,1,10
22709,91,1,3
22710,68,2,NA
22711,65,1,2
22712,71,1,NA
22713,31,2,7
22714,36,2,4
22715,33,1,10
22716,55,1,8
22717,33,1,7
22718,42,2,10
22719,63,1,9
22720,70,1,7
22721,53,2,6
22722,66,2,8
22723,36,1,8
22724,23,2,8
22725,49,2,7
22726,34,2,2
22727,52,2,8
22728,28,2,3
22729,59,2,9
22730,72,1,8
22731,41,2,NA
22732,43,1,9
22733,45,1,5
22734,54,2,7
22735,43,2,7
22736,57,1,8
22737,48,2,4
22738,45,1,10
22739,54,2,3
22740,34,2,7
22741,68,3,3
22742,18,2,4
22743,51,1,9
22744,30,2,6
22745,64,1,10
22746,29,2,7
22747,20,2,7
22748,70,2,8
22749,33,1,7
22750,63,1,7
22751,22,2,5
22752,35,1,9
22753,63,1,9
22754,67,2,8
22755,46,2,5
22756,40,2,NA
22757,38,1,NA
22758,23,2,6
22759,52,1,9
22760,30,1,7
22761,36,2,0
22762,37,2,6
22763,42,2,6
22764,35,2,8
22765,28,2,10
22766,32,1,8
22767,22,3,7
22768,30,2,1
22769,61,1,8
22770,42,2,6
22771,41,2,10
22772,43,1,3
22773,31,2,6
22774,42,2,7
22775,56,1,2
22776,46,2,10
22777,43,1,8
22778,37,2,NA
22779,62,2,10
22780,30,2,NA
22781,25,2,2
22782,21,2,4
22783,64,1,7
22784,83,1,8
22785,38,1,3
22786,41,2,6
22787,51,2,7
22788,25,2,7
22789,29,2,6
22790,48,2,9
22791,35,1,8
22792,44,1,5
22793,43,1,2
22794,62,1,6
22795,29,2,3
22796,36,1,3
22797,36,2,9
22798,38,2,8
22799,24,2,6
22800,67,2,8
22801,63,1,6
22802,25,2,4
22803,35,1,8
22804,38,1,NA
22805,48,2,8
22806,46,2,4
22807,66,2,8
22808,18,1,2
22809,52,2,7
22810,57,1,8
22811,18,2,6
22812,31,1,7
22813,37,1,8
22814,62,1,7
22815,55,2,5
22816,55,2,8
22817,34,1,8
22818,22,2,3
22819,26,1,3
22820,32,2,9
22821,49,1,9
22822,57,2,7
22823,32,2,8
22824,52,2,2
22825,43,2,7
22826,40,1,0
22827,41,1,6
22828,43,1,10
22829,64,2,9
22830,71,1,NA
22831,68,1,4
22832,72,1,10
22833,19,2,0
22834,58,2,7
22835,25,2,6
22836,69,1,8
22837,33,2,8
22838,52,2,8
22839,48,2,10
22840,39,2,5
22841,53,2,7
22842,33,2,3
22843,54,2,9
22844,54,2,5
22845,67,1,7
22846,66,2,7
22847,34,2,5
22848,40,2,4
22849,62,2,7
22850,26,2,8
22851,24,1,7
22852,49,2,0
22853,24,2,3
22854,34,2,6
22855,71,1,NA
22856,34,2,4
22857,39,1,5
22858,72,2,7
22859,42,2,8
22860,49,2,1
22861,50,1,7
22862,31,2,1
22863,34,1,9
22864,19,2,6
22865,30,2,NA
22866,41,1,6
22867,82,1,9
22868,28,2,10
22869,59,1,5
22870,21,2,6
22871,64,2,7
22872,50,2,9
22873,26,2,5
22874,52,1,7
22875,20,2,3
22876,48,2,8
22877,28,1,3
22878,28,2,8
22879,54,2,0
22880,52,1,6
22881,34,1,NA
22882,28,2,2
22883,33,2,6
22884,40,2,1
22885,67,2,8
22886,25,1,7
22887,20,2,1
22888,43,1,7
22889,43,2,6
22890,39,2,8
22891,71,2,NA
22892,44,2,0
22893,71,1,7
22894,49,2,10
22895,59,2,8
22896,18,2,1
22897,67,1,8
22898,53,2,9
22899,45,1,3
22900,65,1,7
22901,38,2,6
22902,68,1,NA
22903,33,2,5
22904,61,1,7
22905,27,2,4
22906,47,2,8
